,xYear,County,Rx_count_Pat,Rx_count_Pph,Rx_count_Dis,Pat_count,PillCount_Total_Pph,PillCount_Total_Dis,PillCount_Total_Pat,RxCount_Total_Pat,PatCount_OpBenzo_Pat,MoEquiv_Total_Pph,Schedule2_Rx_Total_Pph,Schedule234Multi_Pat_Total_Pat,PillCount_Schedule234_Rx_Pph,RxCount_Schedule234_Rx_Pph,PillMean_Schedule234_Rx_Pph,PillCount_Schedule2_Rx_Pph,RxCount_Schedule2_Rx_Pph,PillMean_Schedule2_Rx_Pph,RegCount_Pph,RegCount_Dis,PatCount_MultiDisp,PatCount_MultiRxer,InqCount_Pph,InqCount_Dis,PphCount_RxBenzoOpioid,PatCount_Rx90MME,PatCount_Rx40Methadone,Population,Unnamed: 35,PatCount_OpBenzo_Pat.1,RxCount_Schedule234_Rx_Pph.1,PatCount_MultiDisp.1,PatCount_MultiRxer.1
94,2017,San Diego,1463296,1524456,1517957,522509,95234517.5,116304355.0,91674928,1406289,75180,68050420.0,1358779,16276,8198764.0,136463,5944.999999999999,97308321,1541258,6800.700000000001,11969,3290,594,55423,1086840,1095519.0,4350,88782,2046,3091958.0,0.0,0.0,0.0,0.0,0.0
95,2017,San Francisco,286320,412439,277639,107052,26143461.86,20096089.0,17088188,274598,20448,22855638.0,391276,3598,2041730.0,35288,1475.3999999999999,22816777,363312,1924.8000000000002,6487,1276,206,12541,217390,200050.0,2013,30586,1321,805232.0,0.0,0.0,0.0,0.0,0.0
96,2017,San Joaquin,462981,387535,485280,138629,23506464.5,40300404.0,28560560,446048,17365,13134789.0,294890,5126,1740422.5,30619,1418.4999999999998,19629531,308358,1590.9,1402,612,56,14350,73257,219044.0,675,13904,919,684518.0,0.0,0.0,0.0,0.0,0.0
97,2017,San Luis Obispo,168939,149456,169424,51627,10373175.0,14775587.0,11780414,160139,8704,7230007.0,133162,2220,1095644.0,16878,1092.2999999999997,10215843,147302,1327.9000000000003,913,264,9,6904,148741,68557.0,369,8628,380,269227.0,0.0,0.0,0.0,0.0,0.0
98,2017,San Mateo,259606,266828,267762,97835,16778457.5,19974637.0,15100221,245052,12774,15001567.0,231642,2918,1411324.0,23239,1331.3999999999996,15388040,231247,1462.9000000000003,2916,815,117,10531,135418,142511.0,928,16556,747,690399.0,0.0,0.0,0.0,0.0,0.0
99,2017,Santa Barbara,209189,240743,202436,71917,15577821.0,17596557.0,13465893,198504,13964,10801075.0,209838,2988,1622632.5,27187,1325.1,15533232,234230,1548.6999999999998,1422,285,30,8201,329892,156480.0,641,14913,455,424106.0,0.0,0.0,0.0,0.0,0.0
100,2017,Santa Clara,581221,673288,541800,242971,34102299.39,36650879.0,29152536,554029,30799,27091178.0,573489,6640,2705343.125,52096,2758.7999999999993,32351343,587525,3295.7000000000003,8078,2035,341,22638,282650,441777.0,2617,38883,1255,1805212.0,0.0,0.0,0.0,0.0,0.0
101,2017,Santa Cruz,144989,131561,128952,48880,8080173.0,11394356.0,8711501,138372,6746,6467632.0,114597,1625,704459.0,12723,752.0999999999999,7211751,115988,829.5000000000001,930,167,37,5684,69329,53325.0,418,7983,510,280225.0,0.0,0.0,0.0,0.0,0.0
102,2017,Shasta,188188,191698,175109,46478,14783228.5,19534288.5,14841736,180493,6807,7571635.0,156077,1993,1227205.0,17962,949.9000000000001,13275997,168768,908.8,614,196,14,5557,93661,116460.0,359,7682,406,184231.0,0.0,0.0,0.0,0.0,0.0
103,2017,Sierra,1565,328,292,496,15980.0,44904.0,119475,1504,14,13286.0,261,6,780.0,10,113.3,15111,313,93.6,5,1,0,42,18,24.0,2,13,0,2910.0,0.0,0.0,0.0,0.0,0.0
104,2017,Siskiyou,41777,37234,39379,9524,2876723.0,3233851.0,3168676,40195,1167,1644657.0,30280,261,180315.0,2457,413.6,2870614,36650,787.3999999999999,130,38,0,1008,15777,7353.0,71,1389,136,46055.0,0.0,0.0,0.0,0.0,0.0
105,2017,Solano,277899,234094,281908,79481,14923822.0,22168305.5,18579658,268256,8699,8811427.0,184236,2263,858217.0,14702,680.3000000000001,14245355,208906,881.6999999999998,1362,405,68,10687,70892,163561.0,555,11449,517,412119.0,0.0,0.0,0.0,0.0,0.0
106,2017,Sonoma,353553,347302,312999,94850,23992998.89,29194554.0,23647325,340381,15942,18052516.0,283033,3121,1777538.0,26015,1166.0,23538909,325754,1386.2,1793,391,132,17505,195009,146064.0,890,21353,1115,484213.0,0.0,0.0,0.0,0.0,0.0
107,2017,Stanislaus,473956,482193,432270,123344,36228302.44,40897010.0,33911616,457698,19509,20997418.0,370558,4556,2260547.75,35237,1182.1999999999998,28886124,376626,1417.3,1325,386,41,15657,260609,338306.0,729,20659,1343,518345.0,0.0,0.0,0.0,0.0,0.0
108,2017,Sutter,81132,84586,84937,22044,6996898.0,10713789.0,6545731,77609,3642,4254253.0,69800,854,488278.0,7474,180.10000000000002,5559373,67739,346.0,248,67,12,2564,23065,52279.0,124,4311,176,93812.0,0.0,0.0,0.0,0.0,0.0
109,2017,Tehama,54588,37240,55819,13889,3194186.2,5939231.2,4375798,52538,1359,1217993.0,29773,443,230103.0,3172,191.0,2647127,31616,279.3,136,25,5,1386,17702,13924.0,59,1133,115,54639.0,0.0,0.0,0.0,0.0,0.0
110,2017,Trinity,13834,10150,9747,3111,895217.0,1139321.0,1130797,13450,365,428503.0,7671,104,74701.0,950,192.9,839390,9412,292.1,24,4,0,344,2441,1528.0,19,490,52,13701.0,0.0,0.0,0.0,0.0,0.0
111,2017,Tulare,257858,231338,234270,81522,16555445.5,22089129.0,18066718,248309,9887,7794701.0,178471,2960,1301884.0,21022,1056.8,13486510,188650,1351.4,823,341,17,7879,128347,268954.0,429,7720,395,438352.0,0.0,0.0,0.0,0.0,0.0
112,2017,Tuolumne,54731,52085,52033,13194,3970221.0,6486454.0,4255206,51815,2054,2590193.0,41331,551,336251.0,4937,301.90000000000003,3804120,47686,415.7,216,56,6,1363,33242,33132.0,106,2443,209,54242.0,0.0,0.0,0.0,0.0,0.0
113,2017,Ventura,446766,375906,413199,147116,22966678.5337,35529489.033,27792833,424462,22391,17432855.0,339556,6445,2683099.0,45172,1491.5999999999997,24267225,385756,1750.8999999999996,2362,722,106,15215,321718,261069.0,1045,21380,585,827963.0,0.0,0.0,0.0,0.0,0.0
114,2017,Yolo,102232,80232,92695,33330,5327297.0,7981030.0,6666248,97419,3044,2696974.0,72677,873,293010.0,5177,462.5,5184811,80040,649.0999999999999,630,173,14,4279,37785,73802.0,209,3400,155,202753.0,0.0,0.0,0.0,0.0,0.0
115,2017,Yuba,70006,37288,50073,17892,3144315.0,6521325.0,6057079,67744,1488,1738166.0,28994,489,134573.0,2059,264.8,2666889,30337,485.30000000000007,104,44,10,1979,22951,55123.0,64,2017,62,71319.0,0.0,0.0,0.0,0.0,0.0
116,2018,Alameda,600693,655003,699945,205771,37015749.5,54213149.5,34225975,573547,39617,36716811.0,536510,5702,2369201.0,42747,2343.4,36669648,606892,2704.0,6611,1815,211,26366,352759,366004.0,2067,46549,1955,1515717.0,0.0,0.0,0.0,0.0,0.0
117,2018,Alpine,228,1,0,83,100.0,0.0,11523,171,0,59.0,1,6,0.0,0,0.0,100,1,100.0,5,0,0,9,1,0.0,0,0,0,1115.0,0.0,0.0,0.0,0.0,0.0
118,2018,Amador,29988,17118,26440,8355,1292512.0,2751912.0,2242597,28441,1342,1152393.0,12709,320,113464.0,1623,306.1,1171650,14784,381.3,118,32,3,967,14907,20771.0,34,1239,36,38211.0,0.0,0.0,0.0,0.0,0.0
119,2018,Butte,201502,204366,179314,50550,15269654.2,19607251.0,15190235,193858,12568,12917831.0,161477,2310,1133855.0,16803,635.2,14525869,189867,793.5999999999999,823,195,28,5705,145661,127528.0,323,13134,569,220287.0,0.0,0.0,0.0,0.0,0.0
120,2018,Calaveras,35564,17168,22584,10477,1381092.0,2797313.0,2707025,34067,1439,1143506.0,13497,389,160893.0,2384,480.70000000000005,1335437,16434,512.3,76,27,2,942,19100,16668.0,36,1147,70,45570.0,0.0,0.0,0.0,0.0,0.0
121,2018,Colusa,11250,4681,7114,3344,390980.0,493189.0,708925,10850,263,233333.0,3877,78,16313.0,300,132.3,391185,4820,147.9,33,8,0,271,5851,14920.0,15,185,8,21608.0,0.0,0.0,0.0,0.0,0.0
122,2018,Contra Costa,569370,563362,537618,174126,34103670.75,40696716.5,34403538,544044,35048,30879527.0,470776,5214,2336643.0,41512,1642.4000000000003,34572174,544428,1806.6,4366,1128,236,25440,408326,258382.0,1463,40932,1526,1043451.0,0.0,0.0,0.0,0.0,0.0
123,2018,Del Norte,23507,19919,22269,5162,1530369.0,1901036.0,1778183,22723,691,1363435.0,14796,95,44573.0,665,86.9,1343156,17066,131.7,84,25,0,552,7538,23753.0,31,886,52,28596.0,0.0,0.0,0.0,0.0,0.0
124,2018,El Dorado,130989,79679,95398,38350,4900798.0,9319484.0,8834883,123882,5313,4259119.0,61179,1150,372158.0,5819,673.4,4858757,74134,824.3999999999999,492,160,20,5843,61997,78695.0,208,5200,181,180987.0,0.0,0.0,0.0,0.0,0.0
125,2018,Fresno,524746,582024,642354,162371,35819635.8,41906801.77,31177850,510659,34354,29231120.0,449270,5719,2864927.1,48207,2314.1000000000004,33043608,526784,2591.2999999999997,2812,881,25,14686,402261,351043.0,977,26945,1480,935100.0,0.0,0.0,0.0,0.0,0.0
126,2018,Glenn,19495,12192,15945,5519,1017730.0,1621033.0,1519490,18810,889,736249.0,10165,163,53858.0,757,120.80000000000001,911818,11246,155.6,37,15,0,425,6443,8947.0,16,881,30,28708.0,0.0,0.0,0.0,0.0,0.0
127,2018,Humboldt,106427,95490,103998,25971,6709995.0,11917359.0,7455527,102442,5677,7069601.0,73491,824,399389.0,6373,873.9000000000001,6097048,84850,1227.2,472,116,6,3577,48679,49744.0,213,6436,343,134681.0,0.0,0.0,0.0,0.0,0.0
128,2018,Imperial,67534,49551,64007,25412,3452046.0,5853553.0,4564188,64010,3117,3005219.0,39176,897,311654.0,4998,342.70000000000005,3263298,46787,393.8,276,93,4,2943,85452,48384.0,94,2794,64,170552.0,0.0,0.0,0.0,0.0,0.0
129,2018,Inyo,11257,7176,10608,3134,449236.0,884919.0,775153,10759,478,520776.0,5739,133,50043.0,837,167.89999999999998,450342,7095,154.0,93,14,2,304,2608,793.0,29,360,16,19497.0,0.0,0.0,0.0,0.0,0.0
130,2018,Kern,495321,431997,474942,150780,27794018.745,38095917.995000005,32289005,473030,30060,19096505.0,318765,5039,1944773.0,32802,1776.9999999999998,25713820,379462,2169.4,1894,645,44,17620,285892,375657.0,716,19479,402,841588.0,0.0,0.0,0.0,0.0,0.0
131,2018,Kings,74157,55932,68069,23792,3406214.0,6768007.0,4674562,71649,3681,2485695.0,40726,782,267265.0,4674,351.5,3065823,50071,307.3,315,79,3,2814,50649,54638.0,123,2585,67,151702.0,0.0,0.0,0.0,0.0,0.0
132,2018,Lake,56561,26417,44891,15892,1776587.0,4600668.0,4032817,54978,2236,2588606.0,20308,499,150888.0,2803,316.29999999999995,1708314,24546,403.8,161,32,8,1775,33882,45550.0,62,2666,73,64599.0,0.0,0.0,0.0,0.0,0.0
133,2018,Lassen,18302,15685,15304,4652,1336101.0,2118714.0,1484727,17850,649,791941.0,11637,122,57502.0,793,219.60000000000002,1245356,13979,242.89999999999998,102,17,0,458,14746,5853.0,32,576,28,37144.0,0.0,0.0,0.0,0.0,0.0
134,2018,Los Angeles,3153929,3384818,3345473,1247417,185919886.24169996,215846490.392,169877514,3021434,276951,181160467.0,2855336,45307,20501495.3,377302,14501.099999999999,193611466,3355836,16647.099999999988,34697,9796,1004,110142,2406161,2624472.0,10577,202151,4525,9811939.0,0.0,0.0,0.0,0.0,0.0
135,2018,Madera,75398,38509,59652,23866,2048426.0,5253874.0,5134775,73028,2040,1549234.0,27839,883,148505.0,2749,375.80000000000007,1838442,29780,437.7,369,126,4,2133,22777,52021.0,92,1110,38,150446.0,0.0,0.0,0.0,0.0,0.0
136,2018,Marin,114942,114110,105968,37452,6665975.0,9590480.0,6791219,108496,10915,7955744.0,114068,1472,735098.0,11985,1096.2,8066871,132424,1266.0,1490,249,34,5799,82599,54058.0,440,12038,329,251685.0,0.0,0.0,0.0,0.0,0.0
137,2018,Mariposa,12012,3176,7205,3191,278971.0,570673.0,948169,11513,272,214820.0,2401,100,33048.0,341,96.9,274450,2971,144.1,38,4,2,301,2571,4936.0,15,231,4,16900.0,0.0,0.0,0.0,0.0,0.0
138,2018,Mendocino,75336,66066,67174,19042,3974385.5,5485709.0,4581438,72802,2973,3816310.0,50888,521,204199.15,3446,663.0,3793654,61593,700.8,307,75,3,2159,39409,37556.0,150,3642,168,87595.0,0.0,0.0,0.0,0.0,0.0
139,2018,Merced,132744,98247,113354,42057,6665226.0,10459524.0,8683548,129004,5581,4793603.0,72131,1567,463642.0,8466,625.9,5878173,84614,825.0999999999999,435,122,10,3854,54249,91329.0,180,4096,169,254483.0,0.0,0.0,0.0,0.0,0.0
140,2018,Modoc,5308,3149,4673,1337,241216.0,448768.0,415180,5113,184,158169.0,2335,35,10303.0,135,259.70000000000005,228616,2916,374.6,21,2,0,118,2389,1030.0,13,164,2,8506.0,0.0,0.0,0.0,0.0,0.0
141,2018,Mono,3644,5014,4255,1622,231154.0,191418.0,195089,3573,250,298897.0,3863,33,14616.0,276,70.7,250662,5295,82.8,39,5,0,133,890,547.0,26,274,10,12975.0,0.0,0.0,0.0,0.0,0.0
142,2018,Monterey,153377,136277,136594,52485,7717980.08,12868014.58,8605315,146842,10299,8752212.0,109658,2174,901089.0,17796,1019.1000000000001,7270562,124885,1458.4,1228,276,26,4185,94274,79211.0,400,8802,266,402842.0,0.0,0.0,0.0,0.0,0.0
143,2018,Napa,73759,71250,67185,22783,4447988.2,5817166.3,4545261,70478,4574,4245697.0,58085,635,255067.0,4631,339.2,4425263,66783,344.4,581,130,16,2623,54273,28654.0,189,5895,167,137050.0,0.0,0.0,0.0,0.0,0.0
144,2018,Nevada,65881,58675,59073,18798,4004332.0,5991948.0,4720070,62432,4096,4212640.0,46623,650,263922.0,4123,409.2,3973377,56432,378.79999999999995,390,74,3,2746,35762,32167.0,162,4657,218,95997.0,0.0,0.0,0.0,0.0,0.0
145,2018,Orange,1155145,1280279,1161791,426719,73090470.0,81471841.5,65854994,1093203,112347,71667523.0,1148122,16102,7623602.5,137103,4862.2,78406551,1332203,5190.899999999998,11930,4108,370,44085,1197149,1146745.0,3745,88187,2316,3016237.0,0.0,0.0,0.0,0.0,0.0
146,2018,Placer,232296,350291,324071,70842,24461795.0,25592393.0,15059601,220733,22586,20174576.0,293731,2072,1459846.0,23220,1099.5000000000002,24772014,350412,1193.9999999999998,1914,444,49,11539,215761,157391.0,812,26435,855,351384.0,0.0,0.0,0.0,0.0,0.0
147,2018,Plumas,12925,10735,12759,3144,889347.0,1402624.0,1019469,12561,625,557396.0,7944,103,46449.0,679,283.8,842769,10051,394.5,63,9,0,286,4130,2728.0,30,477,23,18613.0,0.0,0.0,0.0,0.0,0.0
148,2018,Riverside,1161693,979301,1050969,383797,62162566.4,87908803.0,73967285,1112686,73707,50702702.0,751216,13929,5290877.5,91265,3377.700000000001,57039520,862721,4045.399999999999,5248,1612,369,42173,963219,645418.0,2002,57824,1408,2191564.0,0.0,0.0,0.0,0.0,0.0
149,2018,Sacramento,862373,879620,822864,258404,57703730.5,70558071.0,57506784,827443,56080,50503084.0,711271,6556,3147578.5,53844,2527.399999999999,56584220,836113,2954.3,6612,1834,304,41295,729538,792501.0,2219,66351,2148,1420705.0,0.0,0.0,0.0,0.0,0.0
150,2018,San Benito,20967,11832,17326,7935,833067.0,1976598.0,1219184,20270,660,814207.0,8756,288,73465.0,1243,59.1,753954,10694,104.9,64,24,4,625,12561,6749.0,30,749,43,53857.0,0.0,0.0,0.0,0.0,0.0
151,2018,San Bernardino,1097233,1081197,1082690,338669,69046817.2,82181568.0,70277567,1048395,68868,52729769.0,802238,11928,4704294.5,88421,2822.0000000000005,63071041,927756,3555.7999999999997,6154,1598,204,38384,773965,709568.0,1987,58875,1007,2032042.0,0.0,0.0,0.0,0.0,0.0
152,2018,San Diego,1272392,1322633,1325580,459216,78345230.1,100379053.7,75872810,1221134,100002,77354669.0,1191257,14077,6709431.75,117173,5539.300000000004,86649538,1443469,6327.200000000004,13553,3372,553,52196,1147781,804985.0,3921,102431,1897,3091958.0,0.0,0.0,0.0,0.0,0.0
153,2018,San Francisco,257225,374276,239331,94151,22026912.0,16573846.0,14162316,246606,26774,26014557.0,367046,3124,1932952.5,33534,1792.1,23265011,396426,1973.8000000000002,7316,1292,129,10933,281026,149927.0,1840,33270,1102,805232.0,0.0,0.0,0.0,0.0,0.0
154,2018,San Joaquin,405929,351553,418193,122404,20365985.39,33665133.0,23992293,390099,22406,16140629.0,265766,3986,1388740.5,25534,1451.3999999999999,18436408,302281,1411.6999999999998,1678,616,38,12712,153102,223133.0,635,17162,893,684518.0,0.0,0.0,0.0,0.0,0.0
155,2018,San Luis Obispo,151159,132445,151944,47375,8582703.0,12695942.0,9921629,143157,12772,8577715.0,116359,1906,903470.5,14481,1095.9,8981618,139192,1253.2,1049,264,12,5712,158241,100781.0,340,10706,312,269227.0,0.0,0.0,0.0,0.0,0.0
156,2018,San Mateo,230116,233197,236142,86974,13421744.5,17142693.5,12789701,216748,15924,15170799.0,203515,2486,1104070.5,19646,1275.1999999999998,13932389,228156,1491.7999999999997,3300,813,66,9638,158945,93462.0,854,17237,646,690399.0,0.0,0.0,0.0,0.0,0.0
157,2018,Santa Barbara,184830,213968,177288,64411,13508456.0,15808352.0,11426234,174926,17917,13035102.0,185982,2637,1314252.5,22487,1256.1999999999998,14449580,223627,1494.0,1618,303,33,6524,354050,128773.0,543,15815,459,424106.0,0.0,0.0,0.0,0.0,0.0
158,2018,Santa Clara,516015,595274,482350,217542,28687244.25,31265810.0,24345094,491673,39052,30638682.0,512643,5595,2445181.333,46248,2385.1999999999994,30572228,579523,2909.4000000000005,9498,2049,259,20606,342937,392234.0,2345,40212,1305,1805212.0,0.0,0.0,0.0,0.0,0.0
159,2018,Santa Cruz,125285,116176,111332,42327,6699508.0,9849171.0,7182457,119647,9250,7387128.0,101860,1497,696618.0,12773,852.4999999999999,6821048,116095,865.3000000000001,1102,153,30,5226,83192,31802.0,401,9016,472,280225.0,0.0,0.0,0.0,0.0,0.0
160,2018,Shasta,156819,156154,147702,39127,11524271.1,17788691.0,11737628,150406,9625,9771571.0,125985,1685,940414.0,14654,845.6999999999998,10858264,146864,913.1,699,211,15,4651,114512,117490.0,313,9469,334,184231.0,0.0,0.0,0.0,0.0,0.0
161,2018,Sierra,1203,213,119,375,14204.0,17510.0,89348,1148,13,9594.0,180,7,554.0,8,69.3,14342,205,135.7,5,1,0,34,201,175.0,2,7,0,2910.0,0.0,0.0,0.0,0.0,0.0
162,2018,Siskiyou,34803,31426,32501,8293,2328222.0,2592752.0,2536346,33349,1872,1971025.0,25400,218,133351.0,1881,459.4,2357446,31149,563.9,142,29,2,632,15064,7157.0,62,1599,116,46055.0,0.0,0.0,0.0,0.0,0.0
163,2018,Solano,243365,208134,252341,72228,12529536.75,18593841.0,15290887,234965,10664,10218546.0,161072,1917,620280.0,11298,812.6999999999999,12590346,195131,938.1,1633,412,49,9680,104746,136009.0,497,13301,420,412119.0,0.0,0.0,0.0,0.0,0.0
164,2018,Sonoma,310404,304331,282031,85992,20151689.120000005,25366460.0,20077221,298261,20652,19778461.0,247046,2635,1432868.0,21552,1239.3999999999999,20985635,302968,1334.4999999999995,2104,407,75,15956,202606,158272.0,818,24599,1053,484213.0,0.0,0.0,0.0,0.0,0.0
165,2018,Stanislaus,400839,393953,376254,108514,28826181.96,35449062.5,28461016,387486,24775,22777293.0,296296,3587,1797150.9000000001,28372,1079.3999999999999,25256710,335052,1450.3,1598,387,29,13453,314841,290287.0,705,23217,1357,518345.0,0.0,0.0,0.0,0.0,0.0
166,2018,Sutter,69697,72404,70759,19362,5416853.0,8586941.0,5099407,66948,4781,4674892.0,58973,696,333295.0,5391,237.5,4932306,66849,358.0,292,75,9,1900,42487,56847.0,102,4640,142,93812.0,0.0,0.0,0.0,0.0,0.0
167,2018,Tehama,45389,30980,50194,11575,2494089.0,4907911.2,3436420,43596,1958,1645934.0,24194,340,178010.0,2450,223.10000000000002,2198183,28492,254.2,155,28,2,1286,18573,19496.0,60,1512,107,54639.0,0.0,0.0,0.0,0.0,0.0
168,2018,Trinity,11513,7547,4566,2807,656711.0,365016.0,907177,11279,386,410350.0,5665,90,41704.0,552,171.60000000000002,636156,7256,223.89999999999998,28,6,2,327,3296,3696.0,11,381,28,13701.0,0.0,0.0,0.0,0.0,0.0
169,2018,Tulare,224658,207555,201748,71423,14307703.0,19291423.0,15254752,216560,13151,9926558.0,156241,2369,1024307.0,16805,989.9,12787639,183650,1163.8999999999999,981,336,12,7169,123876,214799.0,361,9447,381,438352.0,0.0,0.0,0.0,0.0,0.0
170,2018,Tuolumne,48175,47485,45793,11554,3480206.0,6112714.0,3563825,45256,3041,3385157.0,36658,446,263101.0,4093,373.8,3374316,43856,398.7,255,52,0,1028,37136,35813.0,96,3006,165,54242.0,0.0,0.0,0.0,0.0,0.0
171,2018,Ventura,401604,341942,369492,132673,20436730.7881,32865598.198,24255504,382653,28341,20222534.0,309295,5574,2237071.0001,38473,1358.1,22481599,367959,1538.2999999999997,2740,708,104,14498,267414,227747.0,932,24876,565,827963.0,0.0,0.0,0.0,0.0,0.0
172,2018,Yolo,88944,71456,79231,29399,4663739.0,6848962.0,5552000,84802,4268,3404392.0,65035,694,229079.0,3978,428.0,4858236,76306,648.8,712,173,15,3797,57703,71887.0,206,4355,154,202753.0,0.0,0.0,0.0,0.0,0.0
173,2018,Yuba,60183,29311,42591,15465,2235837.0,5621068.0,4812932,58267,1934,1889745.0,21199,378,84726.0,1373,274.1,2017051,24921,342.3,115,44,6,1800,14689,52249.0,53,2134,45,71319.0,0.0,0.0,0.0,0.0,0.0
174,2019,Alameda,531842,572127,634481,181202,30209961.3,46035274.3,28160885,508599,30589,29989117.0,488432,4670,1685721.0,32935,2170.0000000000014,32253348,571933,2533.1000000000004,6412,1773,143,23170,778918,452886.0,1807,36436,1570,1515717.0,0.0,0.0,0.0,0.0,0.0
175,2019,Alpine,211,1,0,59,30.0,0.0,15401,179,0,25.0,1,2,0.0,0,0.0,30,1,30.0,4,0,0,5,1,0.0,0,0,0,1115.0,0.0,0.0,0.0,0.0,0.0
176,2019,Amador,28200,17664,26902,7925,1225293.0,2477374.0,1957405,26854,1315,1047078.0,13671,244,95081.0,1386,379.09999999999997,1145456,15831,406.4,124,37,6,870,18128,31626.0,35,1057,22,38211.0,0.0,0.0,0.0,0.0,0.0
177,2019,Butte,156935,161338,135263,40517,11117122.5,14674857.0,11002654,151872,8383,9774281.0,131765,1780,780248.0,12371,567.0,11086642,159388,720.4000000000001,755,211,5,5282,246385,170131.0,260,9212,400,220287.0,0.0,0.0,0.0,0.0,0.0
178,2019,Calaveras,33071,16093,17385,9165,1222860.0,2323938.0,2375780,31819,976,941684.0,12086,315,117414.0,1751,381.4,1167525,15050,531.7,79,26,0,902,22414,25023.0,31,941,51,45570.0,0.0,0.0,0.0,0.0,0.0
179,2019,Colusa,9890,5034,6050,2861,407022.0,397375.0,570135,9561,205,223287.0,4175,51,18450.0,299,155.3,395292,5000,158.60000000000002,33,6,0,196,7465,7247.0,13,156,12,21608.0,0.0,0.0,0.0,0.0,0.0
180,2019,Contra Costa,507311,507959,476417,157460,28954463.95,33983215.5,28841607,484443,27886,25954521.0,442848,4147,1799487.5,33088,1620.1000000000001,30904306,518316,1816.7999999999997,4234,1091,177,23149,698023,338400.0,1345,32930,1164,1043451.0,0.0,0.0,0.0,0.0,0.0
181,2019,Del Norte,20627,16636,19360,4394,1257120.0,1637558.0,1477890,19872,485,1047065.0,12502,115,40169.0,721,90.8,1197597,15389,139.0,85,28,1,466,15762,28550.0,28,702,22,28596.0,0.0,0.0,0.0,0.0,0.0
182,2019,El Dorado,114115,62428,94446,33632,3848511.0,8605252.0,7445463,109778,3922,4072066.0,52380,1060,328775.0,5513,540.5,3906910,62436,867.9999999999999,473,155,16,4828,77797,93179.0,173,4615,114,180987.0,0.0,0.0,0.0,0.0,0.0
183,2019,Fresno,487195,547988,627459,145978,31795472.57,38289096.012,27342656,474379,27300,24916500.0,428285,4653,2223878.0,37891,2109.399999999999,30680962,509810,2528.000000000001,2759,866,19,12603,629850,398078.0,888,21745,1184,935100.0,0.0,0.0,0.0,0.0,0.0
184,2019,Glenn,16959,10143,13560,4967,774523.0,1308027.0,1244719,16442,687,557262.0,8316,154,41234.0,595,248.6,792425,10246,235.7,39,15,0,413,6719,12510.0,11,703,21,28708.0,0.0,0.0,0.0,0.0,0.0
185,2019,Humboldt,91998,82294,92676,22608,5503840.0,10157858.0,6056891,88339,4561,5955105.0,64899,682,290046.0,4843,707.4000000000001,5399232,78369,1041.3,458,109,4,3390,95000,67489.0,198,5270,297,134681.0,0.0,0.0,0.0,0.0,0.0
186,2019,Imperial,61647,41439,58681,21740,2773948.0,5389067.0,4041110,58903,2081,2144930.0,31449,810,249678.0,4292,302.8,2626238,37649,412.8,286,91,5,2696,132985,82862.0,76,1657,38,170552.0,0.0,0.0,0.0,0.0,0.0
187,2019,Inyo,9887,6077,9187,2863,411329.0,696509.0,690928,9456,413,479349.0,5035,98,45953.0,700,135.6,408179,5993,157.10000000000002,89,18,0,285,5802,1616.0,27,324,24,19497.0,0.0,0.0,0.0,0.0,0.0
188,2019,Kern,448919,389933,431549,133658,24658908.5,34495359.0,28750408,428923,23642,16480998.0,295689,3856,1339641.0,23432,1621.0999999999995,23567301,355810,2066.4,1909,636,26,17500,537397,478900.0,652,15687,248,841588.0,0.0,0.0,0.0,0.0,0.0
189,2019,Kings,65637,46623,61048,21172,2696222.0,6054179.0,4068974,63647,2895,1917149.0,35658,631,207848.0,3798,367.8,2581097,43740,261.20000000000005,307,84,1,2612,66845,79486.0,106,1566,28,151702.0,0.0,0.0,0.0,0.0,0.0
