,xYear,County,Rx_count_Pat,Rx_count_Pph,Rx_count_Dis,Pat_count,PillCount_Total_Pph,PillCount_Total_Dis,PillCount_Total_Pat,RxCount_Total_Pat,PatCount_OpBenzo_Pat,MoEquiv_Total_Pph,Schedule2_Rx_Total_Pph,Schedule234Multi_Pat_Total_Pat,PillCount_Schedule234_Rx_Pph,RxCount_Schedule234_Rx_Pph,PillMean_Schedule234_Rx_Pph,PillCount_Schedule2_Rx_Pph,RxCount_Schedule2_Rx_Pph,PillMean_Schedule2_Rx_Pph,RegCount_Pph,RegCount_Dis,PatCount_MultiDisp,PatCount_MultiRxer,InqCount_Pph,InqCount_Dis,PphCount_RxBenzoOpioid,PatCount_Rx90MME,PatCount_Rx40Methadone,Population,Unnamed: 35,PatCount_OpBenzo_Pat.1,RxCount_Schedule234_Rx_Pph.1,PatCount_MultiDisp.1,PatCount_MultiRxer.1
190,2019,Lake,48655,21357,37779,13848,1408556.0,4336402.0,3313542,47296,1589,1945182.0,17255,399,114102.0,2088,312.50000000000006,1396127,20631,415.30000000000007,169,32,4,1773,46002,48243.0,58,1905,43,64599.0,0.0,0.0,0.0,0.0,0.0
191,2019,Lassen,15738,13117,12965,4178,1069156.0,1727593.0,1231460,15394,533,576995.0,9589,137,53846.0,798,282.4,1018764,12268,268.9,98,23,0,345,19355,19024.0,27,417,13,37144.0,0.0,0.0,0.0,0.0,0.0
192,2019,Los Angeles,2787174,2990184,2965037,1103222,158376842.03300002,189273911.48340002,145183253,2667799,214271,159640374.0,2647910,36627,15756308.59,298472,14148.900000000003,173368646,3083847,15678.500000000004,33909,9605,672,96395,4454243,3101685.0,9088,154244,3202,9811939.0,0.0,0.0,0.0,0.0,0.0
193,2019,Madera,68414,34158,53541,21716,1720933.5,4863949.0,4464535,66166,1443,1251744.0,25718,656,91930.0,1716,348.5,1638815,28089,394.7,372,133,2,1958,32197,63420.0,79,914,25,150446.0,0.0,0.0,0.0,0.0,0.0
194,2019,Marin,103511,107227,98989,33755,5877083.0,8456439.0,5828975,97774,8692,6926115.0,111097,1240,578716.4,9582,955.7,7236589,125842,1222.1,1478,242,25,5094,135508,82272.0,370,8487,253,251685.0,0.0,0.0,0.0,0.0,0.0
195,2019,Mariposa,10818,2848,6109,2695,224371.0,451042.0,782249,10385,197,162661.0,2238,92,27142.0,239,113.6,221274,2699,115.1,33,5,0,251,2329,4708.0,9,162,4,16900.0,0.0,0.0,0.0,0.0,0.0
196,2019,Mendocino,69695,60424,59087,16602,3448693.0,4654551.0,3970320,67622,2546,3338071.0,45895,438,141120.0,2578,724.3,3377126,57771,714.7,299,71,3,2141,65026,45272.0,139,2902,135,87595.0,0.0,0.0,0.0,0.0,0.0
197,2019,Merced,126471,97183,100226,37535,5853338.0,8695463.2,7330787,123103,4310,4053477.0,72931,1223,372483.0,6371,649.6999999999999,5580229,90694,883.4000000000002,421,123,4,3583,98468,110462.0,149,3216,115,254483.0,0.0,0.0,0.0,0.0,0.0
198,2019,Modoc,5130,2752,4694,1272,190766.0,508981.0,378972,4928,166,118147.0,2050,38,13426.0,233,290.1,177183,2462,318.1,20,2,0,138,6403,1434.0,11,130,3,8506.0,0.0,0.0,0.0,0.0,0.0
199,2019,Mono,3413,4569,3745,1573,204967.0,160992.0,184508,3374,206,212825.0,3689,27,11460.0,220,70.2,216463,4802,213.7,39,5,0,106,1515,720.0,17,165,7,12975.0,0.0,0.0,0.0,0.0,0.0
200,2019,Monterey,129690,120998,116446,45539,6401514.04,10473642.75,6818919,123960,7963,7345506.0,99581,1744,798392.5,15934,1032.4,6487679,117798,1158.6,1219,274,15,3580,178569,98592.0,345,7033,186,402842.0,0.0,0.0,0.0,0.0,0.0
201,2019,Napa,65771,62598,60898,20504,3659849.5,5110321.0,3853568,62938,3866,3376097.0,51383,548,174947.0,3481,324.8,3674944,59069,320.90000000000003,575,125,11,2750,95614,31748.0,162,5105,120,137050.0,0.0,0.0,0.0,0.0,0.0
202,2019,Nevada,59565,48573,53086,17173,3006940.5,5281068.0,3919415,56719,3295,3279856.0,39134,543,187100.0,3153,355.4,3017018,47164,356.09999999999997,379,80,6,2591,62585,60301.0,149,3658,146,95997.0,0.0,0.0,0.0,0.0,0.0
203,2019,Orange,1034000,1158897,1044327,381297,63648133.03,70877094.49000001,56447109,977277,85395,60217738.0,1086567,13166,6020478.0,110862,4445.399999999998,72068748,1254181,4979.9,11705,4081,280,36625,2029416,1328818.0,3274,67302,1616,3016237.0,0.0,0.0,0.0,0.0,0.0
204,2019,Placer,214083,325267,295633,64653,21589239.0,22703690.0,13091001,204261,17302,17489578.0,277145,1788,1242190.0,20349,1125.3,22162538,326674,1098.6,1868,456,48,9968,434210,226728.0,722,20267,630,351384.0,0.0,0.0,0.0,0.0,0.0
205,2019,Plumas,11700,8532,11656,2779,716926.0,1250602.0,890611,11428,477,468540.0,6552,91,33950.0,472,309.40000000000003,684532,7970,379.2,57,8,0,406,6949,4993.0,28,393,27,18613.0,0.0,0.0,0.0,0.0,0.0
206,2019,Riverside,1055855,903711,958007,341798,55683448.6,79020634.0,64898141,1011129,56153,44767314.0,710526,11180,4183980.64,74178,3069.9999999999995,55138776,859793,3714.1,5179,1630,279,35533,1581895,862114.0,1723,46216,1013,2191564.0,0.0,0.0,0.0,0.0,0.0
207,2019,Sacramento,768486,792078,741705,228356,48790524.0,60787538.0,48572976,738829,42600,42295218.0,660205,5281,2511200.5,44569,2206.0999999999995,49173522,767627,2739.0000000000005,6453,1823,268,36542,1033559,1081887.0,2002,51490,1486,1420705.0,0.0,0.0,0.0,0.0,0.0
208,2019,San Benito,17717,8201,14327,6877,520822.0,1565145.0,970098,17105,474,500100.0,6043,210,46728.0,772,60.5,510191,7869,79.6,61,26,5,673,12739,7227.0,23,511,17,53857.0,0.0,0.0,0.0,0.0,0.0
209,2019,San Bernardino,976082,953994,960066,295184,59628900.5,73190892.0,61018575,934466,49546,42624175.0,736607,8849,3300817.5,64451,2818.1,58347518,879692,3608.3999999999987,6079,1599,141,31486,1280255,795321.0,1639,43731,747,2032042.0,0.0,0.0,0.0,0.0,0.0
210,2019,San Diego,1131045,1165473,1194702,407716,65402490.35,84378975.7,63927285,1081573,76500,63882872.0,1100321,11943,5335807.0,95982,5234.999999999999,73582451,1276955,6175.900000000001,13446,3279,352,45310,2471014,992315.0,3438,77454,1435,3091958.0,0.0,0.0,0.0,0.0,0.0
211,2019,San Francisco,230559,328523,208820,82648,17653627.5,13898765.0,11871782,220978,21230,20975810.0,341711,2610,1511976.0,27678,1525.3999999999999,20744426,385023,1831.3,7151,1254,99,10239,576526,204189.0,1577,25254,785,805232.0,0.0,0.0,0.0,0.0,0.0
212,2019,San Joaquin,358784,299452,349234,106996,16449683.5,27020525.2,19946701,344525,16217,13178353.0,230487,3135,921050.0,18849,1060.5,16114836,279342,1293.9,1661,596,34,11011,282685,304416.0,536,13010,675,684518.0,0.0,0.0,0.0,0.0,0.0
213,2019,San Luis Obispo,137446,124434,138985,43330,7786139.0,11450816.9,8616017,130919,10063,7159496.0,112017,1557,665787.0,11306,811.6,8240319,133744,1083.8,1039,254,10,4832,211016,127549.0,310,8480,252,269227.0,0.0,0.0,0.0,0.0,0.0
214,2019,San Mateo,203092,214784,205462,77555,11908078.0,14531372.0,10800881,191174,13577,13648328.0,195181,2124,965541.5,17165,1292.6,13078426,221168,1486.0,3188,790,56,8767,316728,130596.0,777,14651,554,690399.0,0.0,0.0,0.0,0.0,0.0
215,2019,Santa Barbara,167054,188684,159189,57206,11366433.99,13709017.99,9969785,158364,13686,11115129.0,172633,2116,1003877.9,18229,1194.3,12519114,202133,1342.5999999999997,1576,289,23,5358,473852,148017.0,477,12488,285,424106.0,0.0,0.0,0.0,0.0,0.0
216,2019,Santa Clara,450850,523093,417399,189098,23915187.75,26442460.5,20107222,429235,30642,26337759.0,478692,4516,2125256.0,38205,2533.5999999999995,27301126,543297,2769.5999999999995,9186,1976,156,17647,569664,512954.0,2024,32261,990,1805212.0,0.0,0.0,0.0,0.0,0.0
217,2019,Santa Cruz,110806,98445,97511,38061,5494902.5,9130956.5,6081259,105631,7239,6181239.0,89170,1288,524092.0,9518,806.4000000000001,5984928,104373,874.6999999999999,1063,166,24,4445,152414,50832.0,359,7468,358,280225.0,0.0,0.0,0.0,0.0,0.0
218,2019,Shasta,130641,127646,127854,34848,8684589.5,14860689.0,9116177,125857,7543,8166826.0,106133,1371,641331.0,10936,649.9999999999999,8535711,125129,896.3000000000001,696,205,36,4311,167986,143760.0,268,7416,184,184231.0,0.0,0.0,0.0,0.0,0.0
219,2019,Sierra,1218,1404,37,359,115399.0,5650.0,80283,1152,95,155226.0,1170,7,7726.0,110,209.9,109568,1240,148.5,6,0,0,43,198,126.0,2,249,21,2910.0,0.0,0.0,0.0,0.0,0.0
220,2019,Siskiyou,29967,26012,27668,7522,1741379.0,2174922.0,2028545,28855,1404,1428176.0,21469,182,88218.0,1459,373.40000000000003,1712634,25304,577.3000000000001,138,24,1,719,29804,17341.0,54,1202,55,46055.0,0.0,0.0,0.0,0.0,0.0
221,2019,Solano,215668,183833,221192,64059,10456361.5,16021176.5,12993399,208493,7799,8548038.0,148095,1419,445422.0,8464,664.6,10730213,176753,850.1999999999999,1603,394,63,8892,220848,151814.0,422,10037,275,412119.0,0.0,0.0,0.0,0.0,0.0
222,2019,Sonoma,285826,275743,253854,77272,17465741.402000003,22000123.5,17215312,274908,16705,16822270.0,230919,2177,1079855.0,17439,1108.8,18474013,278338,1358.4999999999995,2026,398,97,14638,374112,211380.0,736,19368,698,484213.0,0.0,0.0,0.0,0.0,0.0
223,2019,Stanislaus,356695,367999,337719,97658,25792420.7,31209430.0,24278913,344988,19243,19425678.0,284939,2891,1424305.0,23313,1064.8,24556935,341159,1366.6000000000001,1547,379,25,12559,428258,313883.0,603,18624,871,518345.0,0.0,0.0,0.0,0.0,0.0
224,2019,Sutter,60680,62959,58824,16877,4306244.0,6503546.0,4085096,58213,3279,3359198.0,51343,547,217749.0,3892,272.3,4242416,61430,188.8,288,67,6,1799,70022,69793.0,87,2820,69,93812.0,0.0,0.0,0.0,0.0,0.0
225,2019,Tehama,39154,25088,41800,10222,1821043.0,3805811.0,2739457,37756,1277,1235172.0,19823,314,121928.0,1805,138.4,1772979,24737,227.4,134,31,5,1224,43286,19835.0,45,1061,54,54639.0,0.0,0.0,0.0,0.0,0.0
226,2019,Trinity,9989,6737,2491,2585,553174.0,187949.0,748875,9747,299,352485.0,4997,53,24331.0,373,183.5,529980,6402,273.6,26,6,0,229,6085,11189.0,13,317,15,13701.0,0.0,0.0,0.0,0.0,0.0
227,2019,Tulare,208069,181857,186914,64133,11968182.0,17504135.0,13532953,200504,9634,8093641.0,141490,1935,688513.0,12194,861.6,11337496,168260,1100.7,972,324,10,5787,145365,213437.0,302,6487,236,438352.0,0.0,0.0,0.0,0.0,0.0
228,2019,Tuolumne,44496,45325,42391,10315,3042289.0,5321345.0,3121285,42062,2543,3421978.0,35602,474,255898.0,4354,339.5,2933412,41611,397.59999999999997,257,52,2,1168,60501,38181.0,92,2700,144,54242.0,0.0,0.0,0.0,0.0,0.0
229,2019,Ventura,363475,309392,333121,120966,17607545.625,29413782.25,20959725,346568,22119,16857548.0,288487,4812,1839595.5,32143,1344.8,19606977,333929,1454.0,2636,703,62,12526,427859,281772.0,842,19368,364,827963.0,0.0,0.0,0.0,0.0,0.0
230,2019,Yolo,79667,63844,69589,26028,4060502.0,5886815.0,4767852,75966,3063,2775452.0,62934,584,180178.0,3389,375.80000000000007,4467827,72365,501.7,694,174,9,3389,93181,98679.0,182,2810,87,202753.0,0.0,0.0,0.0,0.0,0.0
231,2019,Yuba,52757,22612,37380,13635,1688409.0,4564869.0,3871316,51179,1295,1345851.0,17050,338,67827.0,1167,277.0,1617493,21645,341.59999999999997,115,49,5,1627,36534,70591.0,51,1286,19,71319.0,0.0,0.0,0.0,0.0,0.0
232,2020,Alameda,476986,519783,577665,157083,27443973.0,41795381.0,25081709,455219,24341,24530094.0,453244,3777,1364019.0,26500,2226.7,28279084,502916,2554.8000000000006,6238,0,91,20919,996609,0.0,1650,26365,1207,1515717.0,0.0,0.0,0.0,0.0,0.0
233,2020,Alpine,168,0,0,45,0.0,0.0,11111,145,0,0.0,0,3,0.0,0,0.0,0,0,0.0,4,0,0,6,2,0.0,0,0,0,1115.0,0.0,0.0,0.0,0.0,0.0
234,2020,Amador,27771,17695,26718,7046,1247678.0,2388262.0,1920730,26520,1181,1351015.0,13803,200,77831.0,1266,310.3,1188575,15872,401.9,118,0,4,695,25457,0.0,37,1245,22,38211.0,0.0,0.0,0.0,0.0,0.0
235,2020,Butte,133335,138710,118499,34410,9231236.0,12198351.0,8943457,129361,6229,7461046.0,115569,1515,556852.0,9411,429.0,8001017,121482,626.3000000000001,754,0,0,3688,215691,0.0,239,6632,298,220287.0,0.0,0.0,0.0,0.0,0.0
236,2020,Calaveras,33552,14667,17657,8275,1145710.0,2286866.0,2420193,32329,701,683149.0,11139,288,100534.0,1443,365.5,1028506,12919,444.29999999999995,73,0,0,676,13818,0.0,31,497,33,45570.0,0.0,0.0,0.0,0.0,0.0
237,2020,Colusa,8634,5685,5730,2575,363606.5,365319.0,495777,8358,220,220483.0,4809,55,14246.0,295,129.1,317789,5086,162.60000000000002,37,0,0,189,7029,0.0,12,120,6,21608.0,0.0,0.0,0.0,0.0,0.0
238,2020,Contra Costa,465991,456155,438364,138256,25934989.065,31556368.0,26358841,444983,22139,20919649.0,405472,3510,1416481.0,26608,1462.7,25801451,434247,1765.0000000000005,4122,0,87,21088,877890,0.0,1207,23004,797,1043451.0,0.0,0.0,0.0,0.0,0.0
239,2020,Del Norte,19476,14891,18639,3930,1141146.0,1595507.0,1389478,18783,372,620715.0,11291,83,26355.0,440,83.4,879821,11388,144.10000000000002,80,0,1,475,14421,0.0,24,449,22,28596.0,0.0,0.0,0.0,0.0,0.0
240,2020,El Dorado,107390,60397,81187,30231,3652546.5,7345982.0,6856754,103051,3252,3414039.0,49853,919,199782.0,3749,651.8,3293515,52790,711.8,446,0,15,4465,69277,0.0,154,3621,90,180987.0,0.0,0.0,0.0,0.0,0.0
241,2020,Fresno,444411,499015,549227,129509,28792607.57,35632113.61,24932397,433116,21931,20508068.0,394749,4013,1697719.0,30421,1998.5000000000002,25030897,420367,2472.3,2712,0,16,11983,640102,0.0,806,16777,982,935100.0,0.0,0.0,0.0,0.0,0.0
242,2020,Glenn,15266,7064,12277,4347,519910.0,1070067.0,1072634,14937,502,408897.0,5935,101,21836.0,320,202.8,498524,6436,223.2,36,0,0,350,3556,0.0,11,494,8,28708.0,0.0,0.0,0.0,0.0,0.0
243,2020,Humboldt,80440,73882,78131,19738,4829517.0,8544194.0,5169523,77381,3665,5380081.0,59394,575,241880.0,3962,626.9999999999999,4362472,64532,1063.0,432,0,3,2372,104340,0.0,190,4557,261,134681.0,0.0,0.0,0.0,0.0,0.0
244,2020,Imperial,56047,39905,53851,18117,2675455.3,4844452.0,3660524,53670,1893,1734831.0,31585,597,161979.0,2924,265.29999999999995,2207694,31146,491.9,289,0,1,2680,139567,0.0,66,1569,36,170552.0,0.0,0.0,0.0,0.0,0.0
245,2020,Inyo,9620,6184,9122,2491,426915.0,687557.0,682216,9238,344,469523.0,5144,97,30025.0,464,140.2,384123,5358,162.8,71,0,1,315,6127,0.0,28,297,19,19497.0,0.0,0.0,0.0,0.0,0.0
246,2020,Kern,418013,376571,406527,119741,24907462.0,33123916.0,27557771,400082,18183,13816345.0,286533,3137,1005189.0,17618,1423.9,20700146,296875,2118.7999999999997,1859,0,30,18845,574966,0.0,576,12664,230,841588.0,0.0,0.0,0.0,0.0,0.0
247,2020,Kings,61068,45434,56679,18277,2853395.0,5792115.0,3879046,59202,2166,1666919.0,34522,539,166710.0,3101,294.5,2382331,36524,269.8,287,0,2,1817,51403,0.0,98,1246,14,151702.0,0.0,0.0,0.0,0.0,0.0
248,2020,Lake,43488,17974,33545,12632,1063468.0,4575310.0,2997348,42341,1312,1704986.0,14693,312,68767.0,1157,259.90000000000003,1006628,15647,371.1,164,0,0,1438,44557,0.0,45,1732,39,64599.0,0.0,0.0,0.0,0.0,0.0
249,2020,Lassen,13551,9803,10994,3598,729617.0,1333248.0,1003566,13257,320,312995.0,7085,110,28414.0,479,122.0,517549,6817,290.3,96,0,0,459,16681,0.0,26,270,10,37144.0,0.0,0.0,0.0,0.0,0.0
250,2020,Los Angeles,2529078,2720704,2675706,961773,144797347.84500003,178032191.145,132646836,2418218,171347,125845352.0,2471584,30500,12634645.3562,237964,13782.400000000001,150982864,2650155,15693.400000000007,33494,0,398,79699,4965089,0.0,8143,119660,2681,9811939.0,0.0,0.0,0.0,0.0,0.0
251,2020,Madera,61877,35285,48861,18626,1907906.0,4817917.0,3992474,59985,1136,1096655.0,27252,535,73022.0,1388,343.6,1593027,26013,388.0,358,0,1,1973,48878,0.0,71,779,43,150446.0,0.0,0.0,0.0,0.0,0.0
252,2020,Marin,94649,98531,85731,30333,5568555.9,7372538.5,5273559,88903,7357,5962120.0,105194,1136,475254.38,8004,935.5999999999998,6365699,109136,1140.8999999999999,1471,0,15,4701,181339,0.0,339,7093,202,251685.0,0.0,0.0,0.0,0.0,0.0
253,2020,Mariposa,9823,1959,5847,2476,135825.0,406647.0,701978,9476,123,97365.0,1756,63,6827.0,111,61.5,93000,1410,94.8,29,0,0,266,2113,0.0,6,104,2,16900.0,0.0,0.0,0.0,0.0,0.0
254,2020,Mendocino,60801,53709,54560,14590,3159037.1,4507879.0,3627477,59026,1873,2874570.0,41278,376,125628.0,2345,778.4999999999999,2683674,44994,735.8000000000001,304,0,1,1490,70899,0.0,127,2287,110,87595.0,0.0,0.0,0.0,0.0,0.0
255,2020,Merced,112290,77138,94917,32655,4687329.0,7908099.0,6625678,109512,3168,2963223.0,57720,852,197681.0,3646,566.7,3869674,63599,898.0999999999998,398,0,1,3166,128074,0.0,134,2174,76,254483.0,0.0,0.0,0.0,0.0,0.0
256,2020,Modoc,5188,2996,4901,1231,215331.0,555518.0,396536,5029,126,102779.0,2076,33,10754.0,157,243.3,125297,1729,309.5,25,0,0,103,7119,0.0,11,137,3,8506.0,0.0,0.0,0.0,0.0,0.0
257,2020,Mono,2940,4192,3305,1285,185906.0,141431.0,158802,2896,172,149176.0,3472,37,15813.0,265,59.7,164232,3530,95.0,40,0,0,87,1017,0.0,12,97,7,12975.0,0.0,0.0,0.0,0.0,0.0
258,2020,Monterey,116904,109832,106235,40131,5632049.5,9499996.5,6038641,111279,6970,6663957.0,91886,1488,597183.0,12250,936.6999999999999,5442771,100104,1162.3,1182,0,11,3640,282265,0.0,316,6082,185,402842.0,0.0,0.0,0.0,0.0,0.0
259,2020,Napa,58796,57588,54782,17934,3529407.1,4460783.1,3464538,56259,3218,2929912.0,47769,468,144948.0,2690,378.7,3307462,51043,475.6,570,0,6,2679,111045,0.0,130,4064,104,137050.0,0.0,0.0,0.0,0.0,0.0
260,2020,Nevada,55587,46405,49780,15424,2820813.5,4873551.0,3561033,53211,2693,2827009.0,38914,550,174655.0,2805,357.19999999999993,2641428,41618,330.49999999999994,373,0,1,2205,54500,0.0,141,3041,134,95997.0,0.0,0.0,0.0,0.0,0.0
261,2020,Orange,945073,1054876,959890,337025,58112752.6,66641845.25,51998547,893513,69441,49714828.0,1022751,11459,4879858.0,91331,4445.800000000001,62783758,1092329,4907.1,11618,0,201,29279,2127226,0.0,2931,51117,1240,3016237.0,0.0,0.0,0.0,0.0,0.0
262,2020,Placer,200509,306191,277787,58927,19302873.0,22084963.0,11915614,191821,14531,14662496.0,267537,1714,1083233.0219,18173,802.1999999999999,18272226,283865,1056.7,1864,0,38,8842,496486,0.0,693,16909,505,351384.0,0.0,0.0,0.0,0.0,0.0
263,2020,Plumas,11035,7798,11227,2649,633013.0,1209951.0,837450,10817,348,350732.0,5905,74,19007.0,317,262.3,537654,6449,363.70000000000005,57,0,0,234,7679,0.0,21,315,19,18613.0,0.0,0.0,0.0,0.0,0.0
264,2020,Riverside,984910,818495,917031,301920,51182612.1,76928484.0,61436091,943766,43257,36035999.0,647078,9451,3275833.0,56939,3117.799999999999,46006760,700563,3684.4000000000005,5179,0,178,29554,1584589,0.0,1541,35292,844,2191564.0,0.0,0.0,0.0,0.0,0.0
265,2020,Sacramento,711974,736378,680822,205051,44642760.43,55023768.0,43983978,685426,33315,34416850.0,619396,4664,2068239.0,37045,2148.0,40472720,648411,2655.6000000000004,6442,0,157,31063,1205465,0.0,1859,38861,1103,1420705.0,0.0,0.0,0.0,0.0,0.0
266,2020,San Benito,16512,6994,13162,6229,378600.0,1387164.0,881217,15803,448,382488.0,5541,180,34658.0,612,66.8,348527,5960,70.8,67,0,3,582,8030,0.0,26,318,15,53857.0,0.0,0.0,0.0,0.0,0.0
267,2020,San Bernardino,910942,917992,883656,261848,58196654.0,69646191.5,57463179,871502,39040,36598940.0,700755,7577,2947758.0,52386,2962.7,50404428,754649,3580.2,5923,0,92,27015,1314119,0.0,1422,34726,718,2032042.0,0.0,0.0,0.0,0.0,0.0
268,2020,San Diego,1032771,1054762,1095849,361593,58490685.800000004,77688554.1,57543245,986355,59978,52365718.0,1025219,10252,4225848.229,76825,4744.499999999998,61171624,1077580,5737.500000000001,13260,0,278,36364,3150833,0.0,3079,60728,1048,3091958.0,0.0,0.0,0.0,0.0,0.0
269,2020,San Francisco,199267,284574,178034,70026,15334713.639999999,12361430.0,10384090,190712,16882,17728056.0,318439,2221,1287993.0,23425,1405.5000000000002,18230756,337672,1809.2,7059,0,61,8546,637424,0.0,1364,20218,672,805232.0,0.0,0.0,0.0,0.0,0.0
270,2020,San Joaquin,319319,270040,301480,92749,15402011.5,24203244.0,18267224,307955,11995,11065467.0,212998,2387,702618.0,13928,1095.5,14156189,237901,1334.1,1649,0,21,9517,328249,0.0,476,9414,571,684518.0,0.0,0.0,0.0,0.0,0.0
271,2020,San Luis Obispo,129037,118055,130346,38441,7563918.0,11161852.85,8116081,122850,7540,5776423.0,109540,1303,545764.0,9054,889.8,6901516,108752,1105.7,1008,0,2,3909,191388,0.0,267,6047,176,269227.0,0.0,0.0,0.0,0.0,0.0
272,2020,San Mateo,180863,185653,180421,67245,10106376.5,12913016.0,9596881,169815,10831,10754914.0,176343,1896,1340113.6,14269,1496.0,11013592,189400,1430.1,3101,0,36,7306,403854,0.0,662,10753,381,690399.0,0.0,0.0,0.0,0.0,0.0
273,2020,Santa Barbara,155059,165841,148781,51534,9841377.033,12914854.533,9368379,147138,11050,9153431.0,157211,1876,827933.0,15086,1060.0,10184761,166732,1249.4,1558,0,14,4665,593366,0.0,428,10352,252,424106.0,0.0,0.0,0.0,0.0,0.0
274,2020,Santa Clara,393410,461845,364490,160857,21570790.02,23355356.5,17767044,374158,24871,22283541.0,435498,3726,1784110.9,32828,2417.2,24116296,468267,2821.900000000001,9008,0,99,14296,759249,0.0,1762,23560,761,1805212.0,0.0,0.0,0.0,0.0,0.0
275,2020,Santa Cruz,99867,83920,88091,32990,4719803.3906,8461907.390999999,5589217,94875,5715,5040087.0,79710,1157,432702.0,7959,844.9000000000001,4962115,86558,895.4,1048,0,21,3533,233550,0.0,335,5283,240,280225.0,0.0,0.0,0.0,0.0,0.0
276,2020,Shasta,119593,116790,120704,29997,7879973.0,12072941.0,8223372,115318,5484,7064288.0,99990,1103,474341.0,7904,677.1,6487062,97936,878.3,673,0,8,3260,332414,0.0,242,5686,108,184231.0,0.0,0.0,0.0,0.0,0.0
277,2020,Sierra,1048,1331,0,298,105989.0,0.0,72088,1010,64,165508.0,1022,9,4883.0,81,60.3,96232,1124,148.10000000000002,5,0,0,24,97,0.0,3,201,15,2910.0,0.0,0.0,0.0,0.0,0.0
278,2020,Siskiyou,27694,25023,25533,6498,1691463.0,1935294.0,1863412,26656,1111,1243843.0,21100,160,74379.0,1324,378.90000000000003,1265023,18623,633.4000000000001,152,0,0,458,29499,0.0,53,1010,39,46055.0,0.0,0.0,0.0,0.0,0.0
279,2020,Solano,201352,171572,203841,57532,9428404.0,15008669.0,12017495,194761,6230,6706106.0,139520,1216,345706.0,6686,668.8000000000001,8977778,153419,809.2,1529,0,40,8035,293850,0.0,426,6698,195,412119.0,0.0,0.0,0.0,0.0,0.0
280,2020,Sonoma,258674,251725,235569,68053,16298494.01,20528679.5,15878752,248487,13495,14324828.0,217169,1865,901095.0,13726,1154.3999999999996,16123207,238571,1473.1000000000001,1957,0,45,12636,460630,0.0,677,15549,564,484213.0,0.0,0.0,0.0,0.0,0.0
281,2020,Stanislaus,333879,345185,314771,85633,23832471.0,29055243.0,22141995,323244,15082,16244998.0,266998,2394,1028806.0,17435,927.8000000000001,20704733,293714,1287.1,1499,0,3,11520,586853,0.0,563,14141,645,518345.0,0.0,0.0,0.0,0.0,0.0
282,2020,Sutter,55763,58346,54417,15118,3851565.5,6086605.0,3714046,53679,2622,2941841.0,48112,464,179536.0,3211,141.2,3470182,51349,180.4,284,0,3,1581,93803,0.0,88,2324,76,93812.0,0.0,0.0,0.0,0.0,0.0
283,2020,Tehama,35303,21490,30603,8751,1541115.0,3061575.0,2475709,34088,841,1008893.0,17040,215,64504.0,1014,110.4,1392413,19467,218.39999999999998,126,0,2,876,42608,0.0,45,769,28,54639.0,0.0,0.0,0.0,0.0,0.0
284,2020,Trinity,8853,6138,71,1940,493907.0,364.0,648438,8641,252,336126.0,4737,64,36728.0,552,198.7,459817,5678,240.9,26,0,0,234,5469,0.0,9,307,11,13701.0,0.0,0.0,0.0,0.0,0.0
285,2020,Tulare,201472,176771,184560,58780,11475260.0,17464364.0,13030022,193941,7688,7275280.0,138850,1735,635029.0,11120,902.2,9719968,143938,1017.6999999999999,991,0,3,5348,162407,0.0,281,5771,217,438352.0,0.0,0.0,0.0,0.0,0.0
286,2020,Tuolumne,42558,44718,41161,9464,2947630.5,4981069.0,2976601,40401,2188,2763234.0,35211,377,205659.0,3460,379.80000000000007,2603460,37568,381.59999999999997,236,0,0,953,65472,0.0,89,2276,97,54242.0,0.0,0.0,0.0,0.0,0.0
287,2020,Ventura,337285,284720,311080,109110,15966665.5,27434552.5,19240378,320908,18019,13746054.0,270549,4283,1510076.0,27107,1215.2,16689056,286321,1466.1,2586,0,33,10767,455960,0.0,750,15330,310,827963.0,0.0,0.0,0.0,0.0,0.0
288,2020,Yolo,73668,59854,63727,23499,3793647.5,5291656.0,4307226,69884,2393,2203606.0,59084,500,152372.0,2826,353.90000000000003,3645089,59811,502.9,658,0,7,2821,119051,0.0,160,2122,55,202753.0,0.0,0.0,0.0,0.0,0.0
289,2020,Yuba,48325,19602,31553,12489,1473075.0,3491635.0,3468310,46912,863,1160284.0,14773,312,64926.0,1045,249.0,1303600,17265,345.90000000000003,113,0,4,1327,69689,0.0,54,1004,11,71319.0,0.0,0.0,0.0,0.0,0.0
